BedroomAbvGr,BsmtCond,BsmtExposure,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,ExterCond,ExterQual,FireplaceQu,Fireplaces,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,HalfBath,HeatingQC,Id,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotFrontage,LotShape,MasVnrType,MiscVal,OverallCond,OverallQual,PavedDrive,PoolQC,SalePrice,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,Remodelled_ago,Sold_ago,Garage_ago,FlrsSF,3SsnPorch1,EnclosedPorch1,MasVnrArea1,OpenPorchSF1,LowQualFinSF1,PoolArea1,ScreenPorch1,WoodDeckSF1,LotArea1,BsmtFinSFtot1,Alley_Grvl,BldgType_1Fam,BldgType_TwnhsE,BsmtFinType1_absent,BsmtFinType1_GLQ,BsmtFinType1_Unf,BsmtFinType1_Rec,BsmtFinType2_absent,Condition1_Feedr,Condition1_PosN,Electrical_SBrkr,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_VinylSd,Exterior2nd_AsbShng,Exterior2nd_CmentBd,Exterior2nd_ImStucc,Exterior2nd_VinylSd,Fence_absent,Foundation_PConc,Foundation_Slab,Heating_GasA,HouseStyle_2Story,HouseStyle_1Story,HouseStyle_2.5Fin,LotConfig_CulDSac,MSSubClass_60,MSSubClass_120,MSSubClass_20,MSSubClass_30,MSZoning_FV,MSZoning_RL,Neighborhood_Sawyer,Neighborhood_SWISU,Neighborhood_OldTown,Neighborhood_NridgHt,Neighborhood_NoRidge,Neighborhood_NWAmes,Neighborhood_NPkVill,Neighborhood_NAmes,Neighborhood_Mitchel,Neighborhood_MeadowV,Neighborhood_IDOTRR,Neighborhood_Gilbert,Neighborhood_Edwards,Neighborhood_CollgCr,Neighborhood_BrDale,Neighborhood_Blmngtn,RoofMatl_WdShngl,RoofStyle_Hip,SaleCondition_Partial,SaleCondition_Normal,SaleType_New
3,1,3,0,1,4,612.0,1,3,3,0,0,2,7,388.0,2,3,3,3,4,1470.0,0,4,51,1,3,3,2,68.0,1,0,0,6,6,2,0,177000.0,1,6,794.0,1,0,10,0,1470.0,0,0,0,3,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,1,1,0,0,3,816.0,1,3,3,2,1,1,7,528.0,2,3,1,3,2,1176.0,0,3,52,1,3,3,2,52.0,3,0,400,6,6,2,0,114500.0,1,6,816.0,1,16,11,51,816.0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,4,1,0,4,0.0,0,3,2,0,0,1,7,516.0,2,3,1,3,1,816.0,0,3,53,1,3,1,1,110.0,1,0,0,5,5,2,0,110000.0,0,5,816.0,1,0,7,0,816.0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,1,4,2,0,5,32.0,1,3,4,2,1,0,7,894.0,3,3,3,3,4,1842.0,1,4,54,1,4,0,2,68.0,2,0,0,5,9,2,0,385000.0,1,5,1842.0,1,6,11,0,1842.0,0,0,0,3,0,0,0,3,4,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,1,1,0,0,3,0.0,1,3,3,1,1,1,6,572.0,2,3,1,3,2,1360.0,0,3,55,1,3,1,1,60.0,3,0,0,5,5,2,0,130000.0,1,6,384.0,1,0,10,7,1360.0,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,3,935.0,1,3,3,2,1,2,7,576.0,2,3,2,3,4,1425.0,0,4,56,1,3,3,2,100.0,2,1,0,5,6,2,0,180500.0,1,7,1425.0,1,0,9,0,1425.0,1,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,4,321.0,1,3,4,0,0,2,7,480.0,2,3,3,3,4,1739.0,1,5,57,1,4,3,2,24.0,3,1,0,5,8,2,0,172500.0,1,7,970.0,1,1,8,0,1739.0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,4,860.0,1,3,4,0,0,2,7,565.0,2,3,2,3,4,1720.0,1,5,58,1,4,3,2,89.0,2,0,0,5,7,2,0,196500.0,1,7,860.0,1,0,11,0,1720.0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,1,4,0,0,5,1410.0,1,3,5,2,1,3,7,641.0,3,3,3,3,5,2945.0,1,5,59,1,4,2,2,66.0,1,1,0,5,10,2,0,438780.0,1,10,1410.0,1,0,11,0,2945.0,0,1,3,0,0,0,0,2,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
2,1,3,0,0,3,148.0,1,3,3,0,0,1,7,352.0,1,3,1,3,2,780.0,0,5,60,1,3,1,2,60.0,3,0,0,7,5,2,0,124900.0,1,4,780.0,1,0,9,1,780.0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,1,1,1,0,4,217.0,1,3,3,0,0,1,7,576.0,2,3,1,3,2,1158.0,1,5,61,1,4,3,2,63.0,3,0,0,5,6,2,0,158000.0,1,5,1158.0,1,0,11,2,1158.0,0,0,0,2,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3,0,1,0,0,3,530.0,0,3,3,0,0,1,7,288.0,1,3,1,3,2,1111.0,0,3,62,1,2,3,2,60.0,3,0,0,7,5,0,0,101000.0,1,6,530.0,1,76,10,15,1111.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,2,2,0,0,4,1346.0,1,3,4,2,1,2,7,484.0,2,3,2,3,4,1370.0,0,5,63,1,4,3,2,44.0,2,2,0,5,8,2,0,202500.0,1,6,1370.0,1,0,10,0,1370.0,0,0,1,2,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,3,576.0,1,3,3,0,0,2,7,480.0,2,3,1,3,2,1710.0,0,4,64,1,3,1,2,50.0,2,0,0,6,7,2,0,140000.0,1,9,576.0,1,29,7,69,1710.0,0,1,0,1,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,1,0,4,318.0,1,3,3,0,0,2,7,645.0,2,3,2,3,4,2034.0,1,5,65,1,4,3,2,68.0,3,1,0,5,7,2,0,219500.0,1,8,1057.0,1,1,8,1,2034.0,0,0,3,2,0,0,0,3,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,1,3,0,0,5,1143.0,1,3,4,2,1,2,7,852.0,3,3,2,3,5,2473.0,1,5,66,1,4,3,2,76.0,3,1,0,5,8,2,0,317000.0,1,9,1143.0,1,1,10,0,2473.0,0,0,2,3,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,4,1,0,4,1035.0,1,3,3,2,1,2,6,576.0,2,3,2,3,4,2207.0,0,3,67,1,3,3,2,68.0,3,1,0,5,7,2,0,180000.0,1,7,1947.0,1,19,7,0,2207.0,0,0,2,0,0,0,0,2,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,3,1,0,4,440.0,1,3,4,0,0,2,7,558.0,2,3,2,3,4,1479.0,0,5,68,1,4,3,2,72.0,2,1,0,5,7,2,0,226000.0,1,7,1453.0,1,0,10,0,1479.0,0,0,1,2,0,0,0,1,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,1,1,0,0,3,747.0,1,4,3,0,0,1,7,220.0,1,3,1,3,4,747.0,0,3,69,1,3,3,2,47.0,3,0,0,6,4,2,0,80000.0,1,4,747.0,1,5,7,0,747.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,3,701.0,1,3,4,1,1,2,7,667.0,2,3,3,3,4,2287.0,0,3,70,1,3,3,2,81.0,3,0,0,4,7,2,0,225000.0,1,7,1304.0,1,0,11,0,2287.0,0,1,0,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,4,1,0,4,343.0,1,4,3,2,2,2,7,516.0,2,3,3,3,4,2223.0,0,5,71,1,3,3,2,95.0,2,1,0,6,7,2,0,244000.0,1,8,2223.0,1,0,10,0,2223.0,0,0,3,0,0,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,1,0,3,280.0,1,3,3,0,0,1,7,360.0,2,3,1,3,2,845.0,0,3,72,1,3,3,2,69.0,3,0,0,6,4,2,0,129500.0,1,4,845.0,1,24,10,5,845.0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,4,832.0,1,3,3,1,1,2,7,427.0,2,3,3,3,4,1718.0,1,4,73,1,3,3,2,74.0,2,1,0,5,7,2,0,185000.0,1,7,832.0,1,0,8,0,1718.0,0,0,1,3,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,1,1,1,0,3,404.0,1,3,3,0,0,1,7,490.0,2,3,1,3,4,1086.0,0,4,74,1,3,3,2,85.0,3,1,0,7,5,2,0,144900.0,1,6,1086.0,1,49,7,35,1086.0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,0,840.0,0,4,4,0,0,2,7,379.0,1,3,1,3,2,1605.0,0,4,75,2,3,3,2,60.0,3,0,0,6,3,2,0,107400.0,1,8,840.0,1,35,7,0,1605.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,4,1,0,4,0.0,1,3,3,0,0,1,7,297.0,1,3,1,3,5,988.0,0,3,76,1,3,3,2,21.0,3,0,0,5,4,2,0,91000.0,1,5,462.0,1,0,8,0,988.0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,1,1,0,0,3,724.0,1,3,3,0,0,1,7,283.0,1,3,1,3,2,952.0,0,5,77,1,3,3,2,68.0,2,0,0,7,4,2,0,135750.0,1,4,952.0,1,0,9,0,952.0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,1,0,3,295.0,1,3,3,0,0,1,6,240.0,1,3,1,3,2,1285.0,0,3,78,1,3,3,2,50.0,3,0,0,5,5,2,0,127000.0,1,6,672.0,1,53,9,0,1285.0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1,1,0,0,3,1768.0,0,3,3,0,0,2,7,0.0,0,0,0,0,0,1768.0,0,3,79,2,3,3,2,72.0,3,0,0,5,4,2,0,136500.0,1,8,1768.0,1,0,7,-1968,1768.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2,1,1,0,0,3,440.0,1,3,3,0,0,1,7,440.0,2,3,1,3,2,1230.0,1,4,80,1,3,3,2,60.0,3,0,0,6,5,2,0,110000.0,1,5,440.0,1,71,8,56,1230.0,0,1,0,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1,1,0,0,4,448.0,1,4,3,2,1,2,7,509.0,1,3,3,3,4,2142.0,1,3,81,1,4,3,2,100.0,3,1,0,6,6,2,0,193500.0,1,8,896.0,1,0,8,0,2142.0,0,0,3,3,0,0,1,0,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,2,1,1,0,5,36.0,1,4,3,0,0,2,7,405.0,2,3,3,3,4,1337.0,0,5,82,1,3,3,2,32.0,3,1,0,5,6,2,0,153500.0,1,5,1237.0,1,0,11,0,1337.0,0,0,3,3,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3,1,1,0,0,4,1530.0,1,3,3,2,1,2,7,758.0,3,3,2,3,4,1563.0,0,5,83,1,4,3,2,78.0,3,2,0,5,8,2,0,245000.0,1,6,1563.0,1,0,9,0,1563.0,0,0,3,3,0,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,3,1065.0,1,3,3,0,0,1,7,461.0,2,3,1,3,2,1065.0,1,4,84,1,3,3,2,80.0,2,0,0,5,5,2,0,126500.0,1,6,1065.0,1,0,10,14,1065.0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,4,384.0,1,3,3,1,1,2,7,400.0,2,3,3,3,5,1474.0,1,4,85,1,3,3,2,68.0,2,1,700,5,7,2,0,168500.0,1,7,384.0,1,1,8,0,1474.0,0,0,1,3,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4,1,1,0,0,4,1288.0,1,3,4,1,1,2,7,462.0,2,3,1,3,4,2417.0,1,5,86,1,4,3,2,121.0,3,1,0,5,8,2,0,260000.0,1,9,1288.0,1,1,11,0,2417.0,0,0,2,3,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,3,0,0,4,684.0,1,3,4,2,1,2,7,400.0,2,3,3,3,5,1560.0,1,5,87,1,4,3,2,122.0,1,0,0,5,6,2,0,174000.0,1,6,684.0,1,0,8,0,1560.0,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2,1,3,0,0,4,612.0,1,3,4,0,0,2,7,528.0,2,3,2,3,2,1224.0,1,5,88,1,4,3,2,40.0,3,2,0,5,6,2,0,164500.0,1,4,612.0,1,0,8,0,1224.0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2,0,1,0,0,3,1013.0,0,2,2,0,0,1,7,0.0,0,0,0,0,0,1526.0,0,3,89,1,2,3,2,105.0,2,0,0,2,3,0,0,85000.0,1,6,1013.0,1,67,8,-1915,1013.0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3,1,1,1,0,4,402.0,1,3,3,0,0,1,7,0.0,0,0,0,0,0,990.0,0,5,90,1,3,3,2,60.0,3,0,0,5,4,2,0,123600.0,1,5,990.0,1,1,10,-1994,990.0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,0,0,0,0,0.0,1,3,3,0,0,1,7,420.0,2,3,1,3,2,1040.0,0,3,91,1,3,3,2,60.0,3,0,0,5,4,2,0,109900.0,1,4,0.0,1,0,11,0,1040.0,0,0,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,0,0,3,635.0,1,3,3,0,0,1,7,480.0,2,3,1,3,4,1235.0,0,3,92,1,3,3,2,85.0,3,0,0,3,5,2,0,98600.0,1,6,1235.0,1,0,11,0,1235.0,0,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,1,1,0,4,163.0,1,4,3,0,0,1,7,432.0,2,3,1,3,2,964.0,0,5,93,1,3,2,2,80.0,2,0,0,7,5,2,0,163500.0,1,5,876.0,1,85,8,0,964.0,0,1,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,0,2,0,1,3,168.0,0,3,3,2,1,2,7,506.0,2,3,1,3,2,2291.0,0,5,94,2,3,3,2,60.0,3,0,0,6,6,2,0,133900.0,1,9,1214.0,1,88,10,-10,2291.0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,1,1,1,0,4,176.0,1,4,3,0,0,2,7,684.0,2,3,2,3,4,1786.0,1,5,95,1,4,3,2,69.0,2,0,0,5,6,2,0,204750.0,1,7,824.0,1,0,10,0,1786.0,0,0,0,3,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,2,1,0,0,4,370.0,1,4,5,1,1,2,7,420.0,2,3,3,3,5,1470.0,1,4,96,1,3,3,2,68.0,1,1,480,8,6,2,0,185000.0,1,6,680.0,1,0,8,0,1470.0,0,0,1,2,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,1,3,0,0,4,426.0,1,3,4,0,0,2,7,472.0,2,3,2,3,4,1588.0,0,5,97,1,4,3,2,78.0,2,1,0,5,7,2,0,214000.0,1,6,1588.0,1,0,11,0,1588.0,0,0,1,2,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,1,1,1,0,3,440.0,1,3,3,0,0,1,7,432.0,1,3,3,3,4,960.0,0,3,98,1,3,2,2,73.0,3,1,0,5,4,1,0,94750.0,1,6,960.0,1,0,10,0,960.0,0,0,1,0,0,0,0,1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2,1,1,0,0,3,350.0,0,3,3,0,0,1,7,366.0,1,3,1,2,3,835.0,0,2,99,1,3,3,2,85.0,3,0,400,5,5,2,0,83000.0,1,5,458.0,1,30,7,0,835.0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,1,1,1,0,3,381.0,1,3,3,0,0,1,7,0.0,0,0,0,0,0,1225.0,1,2,100,1,3,3,2,77.0,2,0,400,5,4,2,0,128950.0,1,6,950.0,1,0,7,-1959,1225.0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,2,1,0,3,410.0,1,3,3,1,2,2,7,480.0,2,3,2,3,4,1610.0,0,4,101,1,4,3,2,68.0,2,1,0,7,6,2,0,205000.0,1,6,1610.0,1,24,7,0,1610.0,0,0,1,2,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,1,1,0,0,4,741.0,1,3,4,1,1,2,7,476.0,2,3,3,3,4,1732.0,1,3,102,1,4,3,2,77.0,3,1,0,5,6,2,0,178000.0,1,7,741.0,1,0,7,0,1732.0,0,0,2,2,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0.0,1,2,3,0,0,2,7,410.0,2,3,1,3,4,1535.0,0,3,103,2,3,1,2,64.0,3,0,0,5,5,2,0,118964.0,1,8,0.0,1,0,8,0,1535.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,0,0,4,1226.0,1,3,3,0,0,2,7,740.0,3,3,2,3,4,1226.0,0,5,104,1,4,3,2,94.0,2,0,0,5,7,2,0,198900.0,1,6,1226.0,1,0,7,0,1226.0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,1,1,0,0,3,816.0,1,2,3,1,2,1,7,240.0,1,3,1,3,2,1818.0,1,5,105,1,3,3,2,68.0,3,1,0,4,7,2,0,169500.0,1,7,1040.0,1,19,10,20,1818.0,0,0,3,0,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
